Trade_ID,Open_Time,Close_Time,Instrument,Direction,Entry_Price,Exit_Price,SL_Price,TP_Price,Units,Outcome,PnL,PnL_Percent,Duration_Minutes,Signal_Type
UNKNOWN,2025-11-14 02:01:01,2025-11-14 02:16:02,NZD_USD,SELL,0.56719,0,0.5673034379999999,0.566849686,-1000,CLOSED_UNKNOWN,0,0.0,15.016964216666667,BEARISH
UNKNOWN,2025-11-14 03:31:01,2025-11-14 07:16:02,NZD_USD,SELL,0.56766,0,0.567773532,0.567319404,-1000,CLOSED_UNKNOWN,0,0.0,225.01683069999999,BEARISH
UNKNOWN,2025-11-14 07:31:02,2025-11-14 07:46:01,NZD_USD,SELL,0.56833,0,0.568443666,0.567989002,-1000,CLOSED_UNKNOWN,0,0.0,14.992687316666666,BEARISH
UNKNOWN,2025-11-14 10:31:02,2025-11-14 10:46:01,NZD_USD,SELL,0.56876,0,0.568873752,0.568418744,-1000,CLOSED_UNKNOWN,0,0.0,14.991058483333335,BEARISH
UNKNOWN,2025-11-14 10:46:02,2025-11-14 11:01:01,NZD_USD,SELL,0.56822,0,0.568333644,0.567879068,-1000,CLOSED_UNKNOWN,0,0.0,14.9903797,BEARISH
UNKNOWN,2025-11-14 11:16:01,2025-11-14 11:31:00,NZD_USD,SELL,0.56801,0,0.568123602,0.567669194,-1000,CLOSED_UNKNOWN,0,0.0,14.999071883333333,BEARISH
UNKNOWN,2025-11-14 11:31:01,2025-11-14 11:46:01,NZD_USD,SELL,0.56798,0,0.5680935960000001,0.567639212,-1000,CLOSED_UNKNOWN,0,0.0,15.015341533333332,BEARISH
